source,target,color
72107,69907,22
72107,77429,16
72107,70941,22
72107,72003,22
72107,72014,22
72107,76399,16
72107,78385,16
72107,70942,22
72107,71989,22
72107,72002,22
72107,77428,16
72107,71978,22
72107,72015,22
72107,76384,16
72107,77383,16
72107,78376,16
72107,75305,16
72107,76397,16
72107,77396,16
72107,78365,16
72107,78375,16
72107,79277,16
72107,76386,16
72107,76398,16
72107,77370,16
72107,77410,16
72107,78398,16
72107,78409,16
72107,79276,16
72107,79312,16
72107,79321,16
72107,79310,16
72107,75322,3
72107,76411,3
72107,80289,16
72107,81241,16
73134,71018,22
73134,79323,16
73134,80285,16
73134,75307,16
73134,74213,16
73134,74233,16
73134,75329,16
73134,69947,22
73134,70997,22
73134,70998,22
73134,69946,16
73134,79320,16
73134,69907,22
73134,77429,16
73134,70941,22
73134,72003,22
73134,70962,3
73134,70976,3
73134,73052,22
73134,72015,22
73134,78409,16
73134,79321,16
73134,79310,16
73134,75322,3
73134,76411,3
73134,80289,16
73134,81241,16
62066,63262,4
62066,63276,4
62066,63280,4
63262,64388,4
63262,64405,4
63262,65551,4
63276,64388,4
63276,64405,4
63276,65551,4
66630,67666,3
66630,68731,3
66630,68750,3
66630,69857,3
66630,64436,3
66630,64434,3
66630,65567,3
66630,66692,3
66630,67706,3
66630,67724,3
66630,64435,3
66630,64453,3
66630,64454,3
66630,65605,3
66630,65621,3
66630,65622,3
66630,65623,3
66630,65624,3
66630,65639,3
66630,65640,3
66630,66667,3
66630,66668,3
66630,66669,3
66630,66680,3
66630,68729,3
66630,68730,3
66630,68751,3
66630,70927,3
66630,71988,3
66630,74233,3
66630,75329,3
66630,66619,3
66630,66620,3
66630,67646,3
66630,67647,3
66630,66656,3
66630,67679,3
66630,66681,3
66630,67707,3
66630,65620,3
66630,67678,3
66630,65638,3
66630,67693,3
66630,67691,3
66630,67692,3
66630,67708,3
66630,66677,3
66630,66678,3
66630,66679,3
66630,66691,3
66630,67703,3
66630,67704,3
66630,67721,3
66630,68770,3
66630,68789,3
66630,68790,3
66630,68791,3
66630,68811,3
66630,69897,3
66630,70962,3
66630,70976,3
66630,72026,3
66630,73072,3
66630,74228,3
66630,75260,3
66630,75304,3
66630,75322,3
66630,75323,3
66630,76411,3
67654,67666,3
67654,68731,3
67654,68750,3
67654,69857,3
67654,64436,3
67654,64434,3
67654,65567,3
67654,66692,3
67654,67706,3
67654,67724,3
67654,64435,3
67654,64453,3
67654,64454,3
67654,65605,3
67654,65621,3
67654,65622,3
67654,65623,3
67654,65624,3
67654,65639,3
67654,65640,3
67654,66667,3
67654,66668,3
67654,66669,3
67654,66680,3
67654,68729,3
67654,68730,3
67654,68751,3
67654,70927,3
67654,71988,3
67654,74233,3
67654,75329,3
67654,66619,3
67654,66620,3
67654,67646,3
67654,67647,3
67654,66656,3
67654,67679,3
67654,66681,3
67654,67707,3
67654,65620,3
67654,67678,3
67654,65638,3
67654,67693,3
67654,67691,3
67654,67692,3
67654,67708,3
67654,66677,3
67654,66678,3
67654,66679,3
67654,66691,3
67654,67703,3
67654,67704,3
67654,67721,3
67654,68770,3
67654,68789,3
67654,68790,3
67654,68791,3
67654,68811,3
67654,69897,3
67654,70962,3
67654,70976,3
67654,72026,3
67654,73072,3
67654,74228,3
67654,75260,3
67654,75304,3
67654,75322,3
67654,75323,3
67654,76411,3
67666,65567,3
67666,66692,3
67666,67706,3
67666,67724,3
67666,64454,3
67666,65622,3
67666,65623,3
67666,65624,3
67666,66667,3
67666,66668,3
67666,66669,3
67666,66680,3
67666,66681,3
67666,66631,3
67666,67655,3
67666,68698,3
67666,65620,3
67666,65638,3
67666,67691,3
67666,66677,3
67666,66678,3
67666,66679,3
67666,66691,3
67666,67703,3
67666,67704,3
67666,67721,3
67666,68770,3
67666,68789,3
67666,68790,3
67666,68791,3
67666,68811,3
67666,69897,3
67666,69918,3
67666,73110,3
67666,73131,3
67666,74194,3
67666,74210,3
67666,74212,3
67666,74228,3
67666,75260,3
67666,75293,3
67666,75304,3
67666,75323,3
68731,67706,3
68731,66681,3
68731,66631,3
68731,67655,3
68731,68698,3
68731,66677,3
68731,66678,3
68731,66679,3
68731,67703,3
68731,67704,3
68731,67721,3
68731,68689,19
68731,68770,3
68731,68789,3
68731,68790,3
68731,68791,3
68731,68811,3
68731,68813,19
68731,68833,19
68731,68834,19
68731,69897,3
68731,69919,19
68731,69938,19
68731,70978,19
68731,70991,19
68731,70992,19
68731,72041,19
68731,72055,19
68731,72078,19
68731,73093,19
68731,73110,3
68731,73131,3
68731,74174,19
68731,74194,3
68731,74210,3
68731,74212,3
68731,75260,3
68731,75261,19
68731,75293,3
68732,67704,3
68732,67721,3
68732,68689,19
68732,68754,19
68732,68774,19
68732,68795,19
68732,68770,3
68732,68789,3
68732,68790,3
68732,68791,3
68732,68811,3
68732,68813,19
68732,68833,19
68732,68834,19
68732,69919,19
68732,69938,19
68732,70978,19
68732,70991,19
68732,70992,19
68732,72041,19
68732,72055,19
68732,72078,19
68732,73093,19
68732,74174,19
68732,75261,19
62111,64421,0
62111,64405,0
62111,65551,0
62111,65570,0
62111,63280,0
62111,63295,0
62111,65624,0
62111,82158,0
62111,83108,0
62111,83107,0
62111,83138,20
62111,84107,20
64388,64389,0
64388,64421,0
64388,64405,0
64388,64436,0
64388,64433,0
64388,64404,0
64388,65567,0
64388,65568,0
64388,65586,0
64388,63280,0
64388,64435,0
64388,64454,0
64388,65622,0
64388,66654,0
64388,70902,18
64388,70915,18
64389,64405,0
64389,65551,0
64389,63280,0
64389,63295,0
64389,71040,7
64421,64436,0
64421,64433,0
64421,64434,0
64421,65567,0
64421,64435,0
64421,64453,0
64421,64454,0
64421,65605,0
64421,65622,0
64421,64438,0
64421,64451,0
64421,64452,0
64421,76398,0
64421,77426,0
64421,82168,0
68750,69857,3
68750,66692,3
68750,67706,3
68750,67724,3
68750,64453,3
68750,64454,3
68750,65622,3
68750,65624,3
68750,66667,3
68750,66668,3
68750,66669,3
68750,66680,3
68750,68751,3
68750,66619,3
68750,66620,3
68750,67646,3
68750,67647,3
68750,70901,11
68750,66656,3
68750,67679,3
68750,66681,3
68750,67707,3
68750,66631,3
68750,67655,3
68750,68698,3
68750,68713,3
68750,67678,3
68750,67693,3
68750,68687,3
68750,68688,3
68750,68752,3
68750,68753,3
68750,67691,3
68750,67708,3
68750,67703,3
68750,67704,3
68750,67721,3
68750,70889,3
68750,71936,3
68750,75193,3
68750,68770,3
68750,68789,3
69857,64453,3
69857,65624,3
69857,66669,3
69857,66631,3
69857,67655,3
69857,68698,3
69857,68687,3
69857,68688,3
69857,67691,3
69857,67703,3
69857,67704,3
69857,67721,3
69857,68770,3
69857,68789,3
71018,71042,22
71018,72059,22
71018,71965,22
71018,69798,7
71018,69907,22
71018,69888,22
71018,70999,22
71018,72003,22
71018,72015,22
71018,73180,7
71018,74262,7
71018,79309,22
71018,82181,22
71042,72059,22
71042,71965,22
71042,69798,7
71042,70999,22
71042,71019,22
71042,72003,22
71042,72015,22
71042,73180,7
71042,74262,7
71042,79309,22
71042,82181,22
72059,70890,22
72059,75307,16
72059,70914,22
72059,70930,22
72059,70902,22
72059,70915,22
72059,74213,16
72059,74233,16
72059,75329,16
72059,71965,22
72059,69947,22
72059,69948,22
72059,69968,22
72059,70997,22
72059,70998,22
72059,68799,22
72059,69906,22
72059,69907,22
72059,70941,22
72059,69929,22
72059,70999,22
72059,71019,22
72059,72003,22
72059,72014,22
72059,76399,16
72059,70942,22
72059,70943,22
72059,71989,22
72059,71990,22
72059,72002,22
72059,70964,22
72059,70965,22
72059,70981,22
72059,72029,22
72059,77428,16
72059,73045,22
72059,73052,22
72059,72015,22
72059,76384,16
72059,79309,16
79323,80285,16
79323,78374,16
79323,72085,16
79323,80236,20
79323,80277,16
79323,71016,16
79323,79320,16
79323,78385,16
79323,77428,16
79323,75305,16
79323,79277,16
79323,76386,16
79323,76398,16
79323,77410,16
79323,78409,16
79323,79321,16
79323,72106,16
79323,79310,16
79323,80280,16
79323,79309,16
79323,81241,16
80285,80287,16
80285,69844,7
80285,75307,16
80285,64433,0
80285,78374,16
80285,70914,22
80285,70930,22
80285,76333,16
80285,70902,22
80285,70915,22
80285,74213,16
80285,74233,16
80285,75329,16
80285,68795,22
80285,68734,7
80285,80277,16
80285,68798,16
80285,68801,7
80285,69927,7
80285,69809,7
80285,79320,16
80285,77429,16
80285,72003,22
80285,72014,22
80285,76399,16
80285,78385,16
80285,77428,16
80285,77396,16
80285,78365,16
80285,78375,16
80285,79277,16
80285,76386,16
80285,76398,16
80285,77410,16
80285,78398,16
80285,78409,16
80285,79276,16
80285,79312,16
80285,79321,16
80285,78411,16
80285,80280,16
80285,81220,16
80285,81241,16
80285,83125,20
80285,83126,20
80287,82170,20
80287,82171,20
80287,72085,16
80287,79320,16
80287,75305,16
80287,77396,16
80287,78409,16
80287,79321,16
80287,72104,16
80287,72106,16
80287,79310,16
80287,80280,16
80287,81220,16
80287,81221,20
80287,79309,16
80287,80289,16
80287,81232,20
80287,81222,20
80287,81241,16
80287,81245,20
80287,81246,20
83057,83065,18
83057,83066,18
83057,84038,18
83057,82154,18
83057,82155,18
83057,70902,18
83057,70915,18
83057,69810,18
83057,69811,18
83057,69798,18
83057,69809,18
83057,74103,18
83057,75181,18
83057,84047,18
83057,84037,18
83057,81189,18
83057,82124,18
83057,84039,18
83057,82111,18
83057,82123,18
83057,82139,18
83057,82140,18
83057,82168,18
83057,83104,18
83057,83122,18
83057,83123,18
83057,83128,18
83057,84031,18
83057,84922,18
83057,84931,18
64405,65551,0
64405,64433,0
64405,64404,0
64405,65567,0
64405,65568,0
64405,65586,0
64405,63280,0
64405,63295,0
64405,68710,0
64405,70914,22
64405,70930,22
64405,82141,0
64405,71040,22
64436,65551,0
64436,65570,0
64436,64433,0
64436,65567,0
64436,64451,0
64436,66631,3
64436,67655,3
65551,65570,0
65551,64404,0
65551,65568,0
65551,65586,0
65551,65621,3
65551,65640,3
65551,66667,3
65551,66668,3
65551,66680,3
65551,68730,3
65551,68751,3
65551,69793,3
65551,82183,0
65551,66619,3
65551,66620,3
65551,67646,3
65551,69887,16
65551,69905,16
65551,71965,18
65551,65619,3
65551,66665,3
65570,65585,0
65570,66641,0
65570,65621,3
65570,65623,3
65570,65639,3
65570,65640,3
65570,66667,3
65570,66668,3
65570,66680,3
65570,64451,0
65570,65619,3
65570,66665,3
69844,72085,7
69844,70915,18
69844,69886,7
69844,69887,7
69844,69905,7
69844,69810,7
69844,69811,7
69844,68801,7
69844,71016,7
69844,69872,7
69844,69947,7
69844,69966,7
69844,71040,7
69844,72083,7
69844,69819,7
69844,69946,7
69844,69906,7
69844,69820,7
69844,72104,7
69844,72106,7
69844,73180,7
69844,74262,7
69844,74263,7
69844,75325,7
69844,75352,7
69844,76436,7
69844,81241,7
69844,82168,18
70890,70914,22
70890,72083,7
70890,69862,22
70890,70928,22
70890,70941,22
70890,69831,18
70890,72003,22
70890,70942,22
70890,70943,22
70890,72015,22
70890,72104,7
70890,73180,7
70890,74262,7
70890,83132,18
70890,83104,18
70890,83122,18
70890,83123,18
70890,83124,18
70963,70915,22
70963,74233,16
70963,75329,16
70963,68779,7
70963,68703,7
70963,69966,7
70963,68704,7
70963,68759,7
70963,68778,7
70963,79320,16
70963,77429,16
70963,70941,22
70963,69817,7
70963,69888,22
70963,70942,22
70963,70954,22
70963,70965,22
70963,77396,16
70963,78409,16
70963,79321,16
70963,73179,7
70963,73180,7
70963,79310,16
70963,74261,7
70963,74262,7
70963,74263,7
70963,75351,7
70963,82168,16
70979,70914,22
70979,70930,22
70979,70902,22
70979,70915,22
70979,74233,16
70979,75329,16
70979,71965,22
70979,68779,7
70979,68703,7
70979,68704,7
70979,68759,7
70979,68778,7
70979,79320,16
70979,69907,22
70979,77429,16
70979,70941,22
70979,69817,7
70979,69888,22
70979,70999,22
70979,71019,22
70979,72003,22
70979,72014,22
70979,70954,22
70979,70964,22
70979,70965,22
70979,70981,22
70979,72029,22
70979,77428,16
70979,77396,16
70979,78409,16
70979,79321,16
70979,73179,7
70979,73180,7
70979,79310,16
70979,74261,7
70979,74262,7
70979,75351,7
71976,63280,0
71976,75192,11
71976,68790,3
71976,68791,3
71976,68811,3
71976,69897,3
71976,72000,11
71976,73051,11
71976,75276,3
71976,75292,3
73033,63280,0
73033,70940,11
73033,70951,11
73033,70962,11
73033,70976,11
73033,72000,11
73033,72026,11
73033,73051,11
75307,76383,16
75307,63295,4
75307,64453,16
75307,64452,16
75307,74213,16
75307,74233,16
75307,75329,16
75307,79320,16
75307,77429,16
75307,76399,16
75307,77428,16
75307,76384,16
75307,76397,16
75307,77396,16
75307,76398,16
75307,78409,16
75307,79321,16
75307,73112,16
75307,79310,16
75307,77426,16
75307,81241,16
76383,76417,7
76383,77445,7
76383,74213,16
76383,74233,16
76383,75329,16
76383,68733,7
76383,77394,7
76383,68702,7
76383,69798,7
76383,69966,7
76383,69990,7
76383,71015,7
76383,72083,7
76383,76384,16
76383,76397,16
76383,76398,16
76383,73154,7
76383,73155,7
76383,73180,7
76383,73181,7
76383,74262,7
76383,74263,7
76383,75325,7
76383,75352,7
76383,76436,7
82170,77396,20
82170,82158,20
82170,81222,20
82170,81245,20
82170,82142,20
82170,83107,20
82170,83125,20
82170,83126,20
82171,77396,20
82171,86749,20
82171,82158,20
82171,81222,20
82171,81245,20
82171,83108,20
82171,82142,20
82171,83107,20
82171,83125,20
82171,83126,20
82171,84030,20
82185,82141,20
82185,82183,20
82185,82172,20
82185,82158,20
82185,81222,20
82185,81245,20
82185,81235,20
82185,82142,20
82185,83107,20
82185,83125,20
82185,82182,20
82185,83126,20
64433,65585,0
64433,66641,0
64433,64434,0
64433,65567,0
64433,65568,0
64433,65586,0
64433,63280,0
64433,64435,0
64433,64454,0
64433,65605,0
64433,65622,0
64433,66642,0
64433,64438,0
64433,81241,0
65585,66641,0
65585,64434,0
65585,65567,0
65585,63280,0
65585,63295,0
65585,65624,0
65585,66654,0
65585,64451,0
65585,64452,0
65585,65619,11
65585,66665,11
65585,77396,16
65585,83138,21
65585,84107,21
66641,63280,0
66641,63295,0
66641,65621,3
66641,65624,3
66641,65640,3
66641,66668,3
66641,68751,3
66641,65619,3
66641,67677,3
66641,66665,3
66641,77396,16
66641,83138,21
66641,84107,21
64404,65567,0
64404,63295,0
64404,65620,0
64404,65638,0
64434,63295,0
64434,65621,3
64434,65623,3
64434,65640,3
64434,66667,3
64434,66668,3
64434,66680,3
64434,68730,3
64434,66631,3
64434,67655,3
65567,65568,0
65567,65586,0
65567,67706,3
65567,67724,3
65567,63295,0
65567,65621,3
65567,65624,3
65567,65640,3
65567,66681,3
65567,67707,3
65567,65619,3
65567,66665,3
65568,63295,0
65568,65620,0
65568,65638,0
65586,63295,0
65586,65620,0
65586,65638,0
65586,82168,0
66692,67706,3
66692,65621,3
66692,65624,3
66692,65639,3
66692,65640,3
66692,66669,3
66692,66680,3
66692,66656,3
66692,66681,3
66692,66631,3
66692,67655,3
66692,68698,3
66692,67678,3
66692,67691,3
66692,67703,3
66692,67704,3
66692,67721,3
66692,67722,3
66692,67723,3
66692,68770,3
66692,68789,3
66692,68790,3
66692,68791,3
66692,68811,3
66692,69897,3
66692,73092,3
66692,73109,3
66692,73110,3
66692,73131,3
66692,74151,3
66692,74212,3
66692,75276,3
66692,75292,3
67706,67724,3
67706,65621,3
67706,65623,3
67706,65624,3
67706,65639,3
67706,65640,3
67706,66669,3
67706,66680,3
67706,66619,3
67706,67646,3
67706,67647,3
67706,66656,3
67706,67679,3
67706,66681,3
67706,67707,3
67706,66631,3
67706,67655,3
67706,68698,3
67706,68713,3
67706,67678,3
67706,67691,3
67706,67708,3
67706,67703,3
67706,67704,3
67706,67721,3
67706,67722,3
67706,67723,3
67706,68770,3
67706,68789,3
67706,68790,3
67706,68791,3
67706,68811,3
67706,69883,3
67706,69897,3
67706,70940,3
67706,70951,3
67706,70962,3
67706,70976,3
67706,72000,11
67706,72026,3
67706,73072,3
67706,73092,3
67706,73109,3
67706,73110,3
67706,73131,3
67706,74151,3
67706,74152,3
67706,74194,3
67706,74210,3
67706,74212,3
67706,74228,3
67706,75276,3
67706,75292,3
67706,75293,3
67706,75304,3
67706,75322,3
67706,75323,3
67706,76411,3
67706,77439,3
67724,65621,3
67724,65624,3
67724,65639,3
67724,65640,3
67724,66669,3
67724,66680,3
67724,66619,3
67724,67646,3
67724,67647,3
67724,66656,3
67724,67679,3
67724,66681,3
67724,67707,3
67724,66631,3
67724,67655,3
67724,68698,3
67724,67678,3
67724,67693,3
67724,67691,3
67724,67692,3
67724,67708,3
67724,67703,3
67724,67704,3
67724,67721,3
67724,67722,3
67724,67723,3
67724,68770,3
67724,68789,3
67724,68790,3
67724,68791,3
67724,68811,3
67724,69883,3
67724,69897,3
67724,70940,3
67724,70951,3
67724,70962,3
67724,70976,3
67724,72000,11
67724,72026,3
67724,73072,3
67724,73092,3
67724,73109,3
67724,73110,3
67724,73131,3
67724,74151,3
67724,74152,3
67724,74194,3
67724,74210,3
67724,74212,3
67724,74228,3
67724,75276,3
67724,75292,3
67724,75293,3
67724,75304,3
67724,75322,3
67724,75323,3
67724,76411,3
67724,77439,3
68659,68670,0
78374,79320,16
78374,77428,16
78374,78409,16
78374,79321,16
78374,79310,16
78374,80289,16
78374,81241,16
78374,82181,16
81207,80277,20
81207,69965,7
81207,85832,14
81207,85844,14
68710,66620,3
68710,83132,18
68710,83104,18
68710,83122,18
68710,83123,18
68710,83124,18
70914,72085,22
70914,70915,22
70914,69811,22
70914,68819,22
70914,69906,22
70914,69862,22
70914,70928,22
70914,70941,22
70914,70999,22
70914,72003,22
70914,70942,22
70914,70943,22
70914,70929,22
70914,70954,22
70914,70965,22
70914,72015,22
70914,72106,22
70914,73112,22
70914,73180,18
70914,74262,18
70914,74263,22
70914,75325,22
70914,75352,22
70914,76436,22
70914,81241,22
70914,82181,22
70914,84030,18
70930,72085,22
70930,70915,22
70930,71965,22
70930,69906,22
70930,69862,22
70930,70928,22
70930,70941,22
70930,70999,22
70930,72003,22
70930,70942,22
70930,70943,22
70930,71990,22
70930,70929,22
70930,70954,22
70930,70965,22
70930,73052,22
70930,72015,22
70930,72106,22
70930,73112,22
70930,73180,7
70930,75233,22
70930,74141,22
70930,74262,7
70930,81241,22
70930,82181,22
70930,84030,18
82141,83065,18
82141,79321,20
82141,79310,20
82141,82112,18
82141,82142,20
82141,83133,20
64435,65624,3
64435,66631,3
64435,67655,3
64435,68790,3
64435,68791,3
64435,68811,3
64435,69897,3
64435,74228,3
64435,75304,3
64435,75323,3
73006,65624,3
73006,68737,11
73006,68790,3
73006,68791,3
73006,68811,3
73006,69897,3
73006,72000,11
73006,73051,11
73006,74139,11
73006,75217,11
73006,77439,3
74093,68737,11
74093,70940,11
74093,70951,11
74093,70962,11
74093,70976,11
74093,72000,11
74093,72026,11
74093,73051,11
74093,74139,11
74093,75217,11
74093,77439,11
76333,72085,16
76333,74233,16
76333,75329,16
76333,77396,16
76333,76386,16
76333,72106,16
76333,74129,22
76333,75233,22
76333,74141,22
76333,76372,16
76333,79309,16
76333,80289,16
76333,81241,16
83065,83066,18
83065,84038,18
83065,82154,18
83065,82155,18
83065,70902,18
83065,70915,18
83065,69810,18
83065,69811,18
83065,69798,18
83065,69809,18
83065,74103,18
83065,75181,18
83065,84047,18
83065,84037,18
83065,81189,18
83065,82124,18
83065,84039,18
83065,82112,18
83065,82111,18
83065,82123,18
83065,82139,18
83065,82140,18
83065,82168,18
83065,83104,18
83065,83108,18
83065,83122,18
83065,83123,18
83065,83128,18
83065,84031,18
83065,84922,18
83065,84931,18
83065,83106,18
83065,84058,18
83065,84071,18
83065,85897,18
83065,85895,18
83065,84030,18
83065,84048,18
83065,85884,18
83065,85912,18
83066,84038,18
83066,84037,18
83066,82112,18
83066,84922,18
83066,85897,18
83066,85895,18
83066,84030,18
83066,84048,18
83066,85884,18
83066,85912,18
84038,84047,18
84038,84037,18
84038,83132,18
84038,84039,18
84038,84923,18
84038,82112,18
84038,84922,18
84038,84931,18
84038,83106,18
84038,84058,18
84038,84071,18
84038,83124,18
84038,84088,18
84038,84101,18
84038,85911,18
84038,86760,20
84038,85895,18
84038,84030,18
84038,86738,18
84038,86747,18
84038,86748,18
84038,84944,18
84038,84048,18
84038,85884,18
74140,77370,22
74140,74154,22
74140,76334,22
74140,75262,22
82154,80277,18
82154,82124,18
82154,82112,18
82154,82111,18
82154,82168,18
82154,82095,18
82154,83076,18
82155,84047,18
82155,84037,18
82155,82124,18
82155,82112,18
82155,82168,18
82155,83104,18
82155,83122,18
82155,83123,18
82155,83076,18
71041,70915,22
71041,69810,7
71041,68779,7
71041,68819,7
71041,69798,7
71041,69809,7
71041,69946,7
71041,68759,7
71041,68778,7
71041,70941,22
71041,70999,22
71041,70942,22
71041,70954,22
71041,70965,22
71041,72099,19
71041,73149,19
71041,73150,19
71041,73175,19
71041,73180,7
71041,74230,19
71041,74262,7
71041,74263,7
71041,82181,22
72085,70902,22
72085,70915,22
72085,66619,3
72085,67646,3
72085,71965,22
72085,66631,3
72085,67655,3
72085,68714,22
72085,68779,7
72085,68801,7
72085,69809,7
72085,69872,7
72085,69819,7
72085,68759,7
72085,68778,7
72085,68790,3
72085,68791,3
72085,68811,3
72085,79320,16
72085,69907,22
72085,77429,16
72085,70941,22
